,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunrise,sunset,daylight_duration,sunshine_duration,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
0,2021-12-31 22:00:00+00:00,12.1085005,9.158501,11.029335,0,0,27912.674,0.0,0.6,0.0,23.444265,42.48,262.88788
1,2022-01-01 22:00:00+00:00,11.7085,7.7085,9.533502,0,0,27985.81,69.08267,2.3000002,0.0,29.168886,48.6,224.8008
2,2022-01-02 22:00:00+00:00,10.1085005,6.3585,8.343917,0,0,28065.152,9149.824,2.8999999,0.0,36.44722,61.920002,250.978
3,2022-01-03 22:00:00+00:00,7.2584996,5.2085,6.125166,0,0,28151.584,0.0,2.3,0.0,16.24394,29.519999,235.24161
4,2022-01-04 22:00:00+00:00,4.6584997,2.4585001,3.643917,0,0,28245.076,14353.963,0.7,0.0,29.47826,53.28,249.72536
5,2022-01-05 22:00:00+00:00,3.6585,-2.9415,0.24183337,0,0,28345.37,23047.928,0.2,0.0,23.166218,39.96,285.84995
6,2022-01-06 22:00:00+00:00,2.5585,-1.9415,0.37725008,0,0,28452.191,1718.8044,0.6,0.0,20.724247,40.32,204.57881
7,2022-01-07 22:00:00+00:00,2.7585,-1.0415,0.6043332,0,0,28565.283,20528.53,0.29999998,0.35,17.654688,32.399998,213.12459
8,2022-01-08 22:00:00+00:00,2.3085,-1.5914999,0.51475006,0,0,28684.371,330.51752,0.3,0.0,21.028437,34.92,148.61253
9,2022-01-09 22:00:00+00:00,4.2584996,-0.3915,2.7022502,0,0,28809.197,0.0,0.5,0.0,12.849528,21.599998,252.3495
10,2022-01-10 22:00:00+00:00,-0.54150003,-4.8415003,-2.2956667,0,0,28939.482,14481.535,0.0,0.0,12.522619,24.48,133.50575
11,2022-01-11 22:00:00+00:00,2.1585,-2.4915,0.008500074,0,0,29074.984,0.0,0.0,0.0,16.343367,27.359999,239.91289
12,2022-01-12 22:00:00+00:00,5.4585,1.9585,3.6980832,0,0,29215.434,3576.8042,0.0,0.0,23.051247,42.839996,263.3747
13,2022-01-13 22:00:00+00:00,6.9084997,1.6585001,4.8939166,0,0,29360.574,0.0,0.1,0.0,32.48788,56.519997,277.44403
14,2022-01-14 22:00:00+00:00,2.9585001,-1.1915,0.42933336,0,0,29510.152,14457.759,0.0,0.0,10.948973,20.519999,269.8885
15,2022-01-15 22:00:00+00:00,3.8585,-1.5914999,1.1105833,0,0,29663.924,0.0,0.3,0.0,23.623243,41.039997,237.48546
16,2022-01-16 22:00:00+00:00,5.8585,-0.79150003,3.8918335,0,0,29821.643,13397.163,2.1,0.0,36.016193,65.159996,287.87878
17,2022-01-17 22:00:00+00:00,5.6085,-1.2915,2.2147498,0,0,29983.066,7733.43,0.0,0.0,17.377226,29.519999,281.2344
18,2022-01-18 22:00:00+00:00,4.5084996,1.1585001,3.3126667,0,0,30147.96,11983.186,0.0,0.0,26.61323,44.639996,236.48656
19,2022-01-19 22:00:00+00:00,4.5585,-1.4415,1.3147498,0,0,30316.096,23985.807,0.4,0.70000005,31.534437,62.639996,289.0025
20,2022-01-20 22:00:00+00:00,1.8585,-3.3915,-0.7477501,0,0,30487.242,24508.727,0.19999999,0.98,22.065973,37.079998,287.9692
21,2022-01-21 22:00:00+00:00,3.7585,0.95849997,2.4980834,0,0,30661.184,23061.016,1.6,0.0,19.469976,32.760002,316.7819
22,2022-01-22 22:00:00+00:00,6.2085,2.4585001,4.8126664,0,0,30837.947,0.0,0.5,0.0,14.917212,26.28,297.079
23,2022-01-23 22:00:00+00:00,5.5585,4.3585,4.866833,0,0,31019.389,0.0,0.0,0.0,11.609651,19.8,282.19128
24,2022-01-24 22:00:00+00:00,4.7085,3.3585,3.906417,0,0,31205.67,0.0,0.0,0.0,14.440443,26.64,272.7599
25,2022-01-25 22:00:00+00:00,4.1085,2.1085,3.1210003,0,0,31396.451,0.0,0.5,0.0,22.702845,38.16,265.06726
26,2022-01-26 22:00:00+00:00,5.9585,3.0085,4.016833,0,0,31591.42,0.0,0.90000004,0.0,31.667723,55.079998,254.82806
27,2022-01-27 22:00:00+00:00,6.2584996,1.7085,3.9668338,0,0,31790.256,24123.951,0.1,0.0,36.551968,61.56,293.27966
28,2022-01-28 22:00:00+00:00,8.6085005,2.1085,5.254333,0,0,31992.664,0.0,7.1,0.07,38.894997,72.0,249.27171
29,2022-01-29 22:00:00+00:00,7.1085,2.4585001,5.2251663,0,0,32198.332,26994.857,0.2,0.0,44.35165,78.479996,284.89398
30,2022-01-30 22:00:00+00:00,3.4085,-1.4415,1.7314166,0,0,32406.98,7546.3174,0.4,0.28,21.629978,38.88,268.12216
31,2022-01-31 22:00:00+00:00,5.7584996,-1.3915,2.18975,0,0,32618.326,0.0,3.7000003,1.2600001,31.278593,56.88,263.22076
32,2022-02-01 22:00:00+00:00,6.2584996,0.8585,4.304333,0,0,32832.082,11905.23,0.5,0.0,39.6752,68.76,297.1664
33,2022-02-02 22:00:00+00:00,6.3085,0.108500004,3.5751667,0,0,33047.996,5014.579,2.6999996,0.0,16.78156,28.8,227.0166
34,2022-02-03 22:00:00+00:00,8.1085005,5.1584997,6.412666,0,0,33265.805,6402.582,1.5,0.0,29.055367,49.68,226.5939
35,2022-02-04 22:00:00+00:00,6.0585,2.2085001,3.8793335,0,0,33485.258,20073.342,1.9000001,0.07,34.38895,64.799995,260.8881
36,2022-02-05 22:00:00+00:00,7.5084996,3.9585001,5.173083,0,0,33706.1,0.0,8.500001,0.0,35.965782,60.839996,234.82845
37,2022-02-06 22:00:00+00:00,5.9585,1.5585,3.4355834,0,0,33928.11,29471.143,1.7000002,0.07,32.36398,59.76,288.23608
38,2022-02-07 22:00:00+00:00,8.408501,1.8085,5.7876663,0,0,34151.035,0.0,1.5000001,0.0,28.696312,50.399998,257.93307
39,2022-02-08 22:00:00+00:00,9.408501,6.8085,8.468917,0,0,34374.668,9350.49,0.9000001,0.0,24.472057,42.12,249.7078
40,2022-02-09 22:00:00+00:00,9.4585,5.0084996,7.0209994,0,0,34598.78,2965.1345,1.9,0.0,18.671474,33.12,249.95555
41,2022-02-10 22:00:00+00:00,5.4084997,0.8585,3.75225,0,0,34823.16,24521.475,0.70000005,0.0,18.59845,34.56,272.302
42,2022-02-11 22:00:00+00:00,4.8585,-3.2914999,0.27308336,0,0,35047.863,30701.027,0.0,0.0,16.766108,30.239998,207.0057
43,2022-02-12 22:00:00+00:00,7.4084997,-1.0914999,2.6293333,0,0,35274.938,30948.678,0.0,0.0,18.448023,33.12,190.09811
44,2022-02-13 22:00:00+00:00,12.408501,3.4085,6.9251666,0,0,35504.66,31198.576,0.0,0.0,22.346113,37.44,184.08885
45,2022-02-14 22:00:00+00:00,8.7585,4.4084997,6.423083,0,0,35736.785,16153.876,0.1,0.0,23.491207,41.399998,228.24956
46,2022-02-15 22:00:00+00:00,10.0085,4.4084997,6.9064164,0,0,35971.07,0.0,6.099999,0.0,35.191723,59.399998,214.30228
47,2022-02-16 22:00:00+00:00,11.908501,5.0585,7.7001667,0,0,36207.293,16513.877,7.5999994,0.0,49.74387,89.27999,263.67358
48,2022-02-17 22:00:00+00:00,10.3085,3.0585,6.162667,0,0,36445.223,12708.728,3.8999999,0.0,42.035297,71.28,232.92755
49,2022-02-18 22:00:00+00:00,7.5084996,3.3085,5.3314166,0,0,36684.652,25877.479,0.70000005,0.0,46.84982,87.84,250.29156
50,2022-02-19 22:00:00+00:00,8.0585,3.1085,5.2126665,0,0,36925.348,1810.3473,6.8999996,0.0,29.871325,50.76,230.22025
51,2022-02-20 22:00:00+00:00,9.0085,2.5085,5.7335,0,0,37167.117,21515.92,5.999999,0.0,42.730953,75.6,245.31885
52,2022-02-21 22:00:00+00:00,7.2085,2.5585,5.0939164,0,0,37409.754,22632.63,2.3,0.0,30.141266,52.199997,271.86453
53,2022-02-22 22:00:00+00:00,9.0085,2.6585,6.058499,0,0,37653.066,32478.373,1.6,0.0,32.688713,58.679996,270.4441
54,2022-02-23 22:00:00+00:00,10.408501,1.2085,5.737667,0,0,37896.85,27159.084,0.5,0.0,34.03095,59.039997,205.81035
55,2022-02-24 22:00:00+00:00,6.3585,1.1585001,3.6147497,0,0,38140.926,29279.797,1.7,0.98,32.789658,57.6,250.94154
56,2022-02-25 22:00:00+00:00,6.5585,-0.24150002,3.4564168,0,0,38385.098,16346.629,0.1,0.0,19.829433,33.48,330.4613
57,2022-02-26 22:00:00+00:00,6.0084996,-2.7914999,0.88350004,0,0,38629.195,19814.057,0.0,0.0,12.879752,24.84,84.74367
58,2022-02-27 22:00:00+00:00,4.9585,-2.8415,0.38766658,0,0,38873.027,30720.123,0.0,0.0,12.768586,25.919998,116.564964
59,2022-02-28 22:00:00+00:00,6.7085,-3.3415,0.5293333,0,0,39116.43,34625.38,0.0,0.0,14.707222,26.64,149.72661
60,2022-03-01 22:00:00+00:00,6.5084996,-3.6415,0.7751667,0,0,39359.223,30636.73,0.0,0.0,8.891343,17.28,112.1563
61,2022-03-02 22:00:00+00:00,3.0585,-5.0415,-0.92066675,0,0,39601.227,10655.331,0.0,0.0,13.0447235,26.28,11.703615
62,2022-03-03 22:00:00+00:00,4.4585,-2.4915,1.2335,0,0,39842.52,11024.551,0.0,0.0,15.815435,29.16,38.594944
63,2022-03-04 22:00:00+00:00,4.4585,-3.4415,0.15641664,0,0,40084.977,18492.002,0.1,0.0,11.709688,20.519999,47.655323
64,2022-03-05 22:00:00+00:00,2.2085001,-4.5415,-0.12691666,0,0,40328.895,11905.215,0.0,0.0,13.450708,24.48,11.000803
65,2022-03-06 22:00:00+00:00,7.9084997,-2.6415,1.9605833,0,0,40574.11,36206.496,0.0,0.0,17.698677,31.68,334.2246
66,2022-03-07 22:00:00+00:00,8.5585,-3.6915,1.9835,0,0,40820.457,36213.566,0.0,0.0,8.714677,12.24,25.06744
67,2022-03-08 22:00:00+00:00,10.3585005,-3.2914999,2.975167,0,0,41067.77,37078.242,0.0,0.0,10.137692,16.199999,358.96777
68,2022-03-09 22:00:00+00:00,7.7085,-1.9415,2.098083,0,0,41315.895,37333.613,0.0,0.0,22.104116,38.16,109.449684
69,2022-03-10 22:00:00+00:00,6.8585,-2.8415,1.36475,0,0,41564.676,37589.105,0.0,0.0,27.231804,46.8,117.85058
70,2022-03-11 22:00:00+00:00,9.6085005,-1.3915,3.1689167,0,0,41813.95,37844.586,0.0,0.0,21.313093,37.44,124.81781
71,2022-03-12 22:00:00+00:00,11.1085005,-1.0914999,4.250167,0,0,42063.57,38025.91,0.0,0.0,21.461555,36.36,113.87915
72,2022-03-13 22:00:00+00:00,12.0585,0.8085,6.046,0,0,42313.383,33146.746,0.8,0.0,16.704155,29.519999,157.20679
73,2022-03-14 22:00:00+00:00,11.908501,3.6085,7.762666,0,0,42563.234,22257.168,0.70000005,0.0,15.1884165,25.56,236.52718
74,2022-03-15 22:00:00+00:00,11.0585,2.6585,7.0897503,0,0,42812.98,36411.58,0.0,0.0,15.986595,28.44,54.896076
75,2022-03-16 22:00:00+00:00,12.3085,2.9585001,7.4751663,0,0,43062.457,20945.379,0.2,0.0,18.671474,33.12,129.79262
76,2022-03-17 22:00:00+00:00,12.0585,4.2085,7.6564164,0,0,43311.527,38572.43,0.0,0.0,15.188415,25.199999,7.3707623
77,2022-03-18 22:00:00+00:00,9.658501,0.70849997,5.4168334,0,0,43560.04,39049.406,0.2,0.0,24.288662,43.92,56.078285
78,2022-03-19 22:00:00+00:00,11.0085,1.0085,5.5709996,0,0,43807.836,39368.043,0.0,0.0,24.014996,42.839996,104.85783
79,2022-03-20 22:00:00+00:00,12.658501,0.6085,5.9335,0,0,44054.77,39817.992,0.0,0.0,19.734436,36.719997,130.84561
80,2022-03-21 22:00:00+00:00,15.408501,-0.4415,6.4251657,0,0,44300.684,40200.246,0.0,0.0,12.475961,24.48,127.40116
81,2022-03-22 22:00:00+00:00,16.9085,-0.4415,7.518917,0,0,44545.426,40487.07,0.0,0.0,13.363711,21.599998,61.886856
82,2022-03-23 22:00:00+00:00,14.7585,-1.8414999,5.8730836,0,0,44789.055,40847.6,0.0,0.0,12.181624,14.759999,41.00036
83,2022-03-24 22:00:00+00:00,15.8585005,-0.7415,7.825167,0,0,45033.31,41079.58,0.0,0.0,13.584932,23.039999,328.32956
84,2022-03-25 22:00:00+00:00,12.6085005,3.8085,8.0043335,0,0,45278.465,18818.887,0.1,0.0,21.889065,38.519997,299.15372
85,2022-03-26 22:00:00+00:00,14.6085005,0.2585,7.2689166,0,0,45524.395,34426.95,0.0,0.0,9.793058,20.880001,272.71008
86,2022-03-27 22:00:00+00:00,15.1085005,3.5585,8.541833,0,0,45770.957,33421.996,0.0,0.0,15.905319,30.960001,279.74048
87,2022-03-28 22:00:00+00:00,11.8085,4.3085,7.412667,0,0,46018.008,24587.547,0.0,0.0,21.42227,38.16,296.06747
88,2022-03-29 22:00:00+00:00,8.2085,0.5085,4.7272496,0,0,46265.41,5011.4307,0.0,0.0,17.935081,28.8,36.187943
89,2022-03-30 22:00:00+00:00,6.4585,-1.2414999,3.3668334,0,0,46513.016,21098.537,0.0,0.0,26.183659,48.96,77.94602
90,2022-03-31 22:00:00+00:00,7.0585,0.6585,3.398083,0,0,46760.69,27281.879,0.0,0.35000002,28.394392,51.48,45.33653
91,2022-04-01 22:00:00+00:00,5.0084996,-0.8915,1.9647499,0,0,47008.29,10083.648,0.0,0.0,27.257967,47.519997,23.723204
92,2022-04-02 22:00:00+00:00,6.8585,-3.3915,1.7543331,0,0,47255.664,29521.37,0.0,0.0,20.774214,37.079998,284.50018
93,2022-04-03 22:00:00+00:00,7.8085,0.5085,3.2834995,0,0,47502.67,15725.939,4.7,0.07,42.438793,72.72,236.03
94,2022-04-04 22:00:00+00:00,8.658501,4.6584997,6.48975,0,0,47749.15,15828.747,4.0999994,0.0,31.869658,55.079998,271.67358
95,2022-04-05 22:00:00+00:00,11.8585005,7.1085,9.856418,0,0,47994.957,133.30228,1.6000001,0.0,31.559086,53.28,242.85954
96,2022-04-06 22:00:00+00:00,14.4585,7.9585,10.046,0,0,48239.92,21230.941,11.1,0.0,43.534702,76.67999,222.50244
97,2022-04-07 22:00:00+00:00,8.908501,3.8585,6.52725,0,0,48483.902,24994.734,3.9999998,0.42000002,36.2243,64.439995,258.8279
98,2022-04-08 22:00:00+00:00,9.408501,2.0585,5.2710004,0,0,48726.723,43618.027,0.8,0.0,31.569351,57.6,274.80438
99,2022-04-09 22:00:00+00:00,8.3085,1.4585,4.350167,0,0,48968.22,26606.79,1.5,0.28,27.595823,48.6,272.9268
100,2022-04-10 22:00:00+00:00,11.0085,0.9085,5.9897504,0,0,49208.22,37143.21,0.20000002,0.07,19.13426,36.36,266.40604
101,2022-04-11 22:00:00+00:00,15.408501,-0.19150001,8.160584,0,0,49446.547,43516.48,0.0,0.0,17.388409,33.12,112.23746
102,2022-04-12 22:00:00+00:00,20.5585,5.5084996,12.387668,0,0,49683.24,42366.273,0.0,0.0,16.992609,31.319998,129.02995
103,2022-04-13 22:00:00+00:00,16.9085,7.0084996,11.5085,0,0,49919.97,21777.03,4.7,0.0,14.408997,28.8,302.27563
104,2022-04-14 22:00:00+00:00,10.3085,5.2085,8.285583,0,0,50157.02,54.89605,1.7000002,0.0,23.110207,40.68,330.53543
105,2022-04-15 22:00:00+00:00,11.8585005,1.8085,6.400166,0,0,50394.242,45373.992,0.0,0.0,22.104116,41.039997,30.161995
106,2022-04-16 22:00:00+00:00,14.0085,-0.3915,7.175167,0,0,50631.484,45415.234,0.0,0.0,13.830749,24.84,28.68606
107,2022-04-17 22:00:00+00:00,14.658501,0.7585,7.923084,0,0,50868.598,46026.28,0.0,0.0,13.779114,24.119999,31.944715
108,2022-04-18 22:00:00+00:00,13.4585,3.0585,7.954334,0,0,51105.42,37809.945,0.0,0.0,24.063513,47.88,27.909441
109,2022-04-19 22:00:00+00:00,14.0585,4.4585,8.643917,0,0,51341.793,23062.418,0.1,0.0,21.96295,38.16,4.6889706
110,2022-04-20 22:00:00+00:00,13.0085,5.3085,9.587667,0,0,51577.543,5126.589,0.5,0.0,20.61766,38.16,49.768845
111,2022-04-21 22:00:00+00:00,13.2085,4.3085,9.620999,0,0,51812.51,12122.693,0.6,0.0,25.570139,43.56,72.66012
112,2022-04-22 22:00:00+00:00,16.8085,4.0085,11.00225,0,0,52046.516,46462.652,0.0,0.0,20.880001,39.6,74.20636
113,2022-04-23 22:00:00+00:00,16.7085,6.5084996,11.4001665,0,0,52279.375,36871.52,0.2,0.0,24.36591,43.92,55.827415
114,2022-04-24 22:00:00+00:00,13.7085,3.9585001,9.02725,0,0,52510.914,41864.03,0.5,0.0,19.694992,34.56,26.215445
115,2022-04-25 22:00:00+00:00,16.2085,2.0085,9.9522505,0,0,52740.93,41708.734,0.0,0.0,14.973576,23.759998,56.08017
116,2022-04-26 22:00:00+00:00,16.4085,5.7584996,11.633503,0,0,52969.223,35660.223,0.0,0.0,12.783802,25.919998,349.5727
117,2022-04-27 22:00:00+00:00,16.508501,5.2584996,11.081417,0,0,53195.6,42518.11,0.0,0.0,13.044722,27.72,342.49802
118,2022-04-28 22:00:00+00:00,18.4085,2.9085,11.968917,0,0,53419.85,49166.902,0.0,0.0,10.661107,16.199999,30.416967
119,2022-04-29 22:00:00+00:00,18.6085,6.9585,13.498086,0,0,53641.754,46000.547,0.1,0.0,12.620554,22.68,24.846674
120,2022-04-30 22:00:00+00:00,16.4085,7.9084997,11.860585,0,0,53861.09,34566.543,0.0,0.0,13.979871,26.28,16.126791
121,2022-05-01 22:00:00+00:00,18.758501,6.2584996,13.000167,0,0,54077.625,45194.793,0.0,0.0,14.168641,26.28,349.70932
122,2022-05-02 22:00:00+00:00,18.508501,6.6584997,12.393917,0,0,54291.344,43769.863,0.0,0.0,15.856354,32.039997,338.50156
123,2022-05-03 22:00:00+00:00,19.2085,7.0585,13.620999,0,0,54503.855,43693.188,0.8000001,0.0,10.464797,18.359999,49.112354
124,2022-05-04 22:00:00+00:00,18.3585,9.908501,13.989751,0,0,54715.414,42344.984,14.200001,0.0,13.905509,29.16,330.0991
125,2022-05-05 22:00:00+00:00,19.3585,6.0585,14.058502,0,0,54925.832,42878.348,0.0,0.0,11.928989,23.039999,330.18594
126,2022-05-06 22:00:00+00:00,22.008501,8.658501,15.902252,0,0,55134.93,44824.9,0.7,0.0,18.919704,38.16,280.2368
127,2022-05-07 22:00:00+00:00,19.3085,10.908501,14.756419,0,0,55342.523,50403.07,0.2,0.0,16.563911,30.960001,343.83926
128,2022-05-08 22:00:00+00:00,21.1585,6.2584996,14.210584,0,0,55548.414,50400.0,0.0,0.0,12.397806,28.44,88.842674
129,2022-05-09 22:00:00+00:00,26.008501,9.7585,18.673086,0,0,55752.4,45320.547,0.0,0.0,18.626305,33.48,182.58989
130,2022-05-10 22:00:00+00:00,27.4085,15.0085,21.075169,0,0,55954.28,34665.36,4.2,0.0,28.657898,52.199997,242.26192
131,2022-05-11 22:00:00+00:00,19.258501,14.158501,16.90225,0,0,56153.844,43612.92,1.3000001,0.0,32.44996,60.479996,276.94684
132,2022-05-12 22:00:00+00:00,18.5585,9.4585,14.7960005,0,0,56350.867,38220.61,0.1,0.0,30.978832,54.719997,267.43454
133,2022-05-13 22:00:00+00:00,19.8585,11.3085,15.7230835,0,0,56545.133,42131.61,0.0,0.0,27.698952,50.039997,280.77188
134,2022-05-14 22:00:00+00:00,20.758501,6.7584996,14.633502,0,0,56736.406,50775.14,0.0,0.0,16.92383,29.519999,330.50165
135,2022-05-15 22:00:00+00:00,24.5585,9.6085005,17.721,0,0,56924.445,46852.027,0.0,0.0,18.837322,32.039997,89.33612
136,2022-05-16 22:00:00+00:00,21.2085,13.908501,17.091837,0,0,57109.02,25322.572,11.900001,0.0,13.684735,25.919998,41.34214
137,2022-05-17 22:00:00+00:00,24.258501,11.6085005,18.11475,0,0,57289.867,47417.125,0.0,0.0,20.799152,36.719997,126.60977
138,2022-05-18 22:00:00+00:00,28.5585,13.5585,21.766832,0,0,57466.742,47023.45,0.0,0.0,17.015474,32.760002,181.09886
139,2022-05-19 22:00:00+00:00,24.4085,17.8585,21.00017,0,0,57639.37,41103.28,7.5,0.0,23.233253,39.239998,263.92276
140,2022-05-20 22:00:00+00:00,18.4085,12.5085,15.908501,0,0,57807.496,47238.953,1.9000001,0.0,33.847656,64.079994,274.0024
141,2022-05-21 22:00:00+00:00,18.8085,9.5085,14.473086,0,0,57970.844,41179.7,0.3,0.0,16.45007,31.68,298.5826
142,2022-05-22 22:00:00+00:00,22.0585,9.2085,16.383497,0,0,58129.312,50939.367,0.0,0.0,26.474077,45.0,123.00443
143,2022-05-23 22:00:00+00:00,21.9085,14.0085,17.962671,0,0,58284.188,45000.88,0.3,0.0,25.729298,46.8,224.81044
144,2022-05-24 22:00:00+00:00,19.8585,9.4585,15.404334,0,0,58435.63,44288.45,0.1,0.0,20.00512,35.28,252.40187
145,2022-05-25 22:00:00+00:00,20.4085,13.3085,17.079336,0,0,58583.46,33496.03,0.1,0.0,32.76198,57.96,264.37637
146,2022-05-26 22:00:00+00:00,17.8585,11.5085,14.960586,0,0,58727.527,41148.082,3.6999996,0.0,32.039997,60.839996,278.91275
147,2022-05-27 22:00:00+00:00,15.158501,8.6085005,11.993916,0,0,58867.63,40934.598,1.2000002,0.0,34.22841,60.120003,285.00626
148,2022-05-28 22:00:00+00:00,14.8085,9.5585,11.7751665,0,0,59003.598,30900.943,1.4000001,0.0,15.517629,28.8,255.39189
149,2022-05-29 22:00:00+00:00,15.7585,7.7584996,11.908501,0,0,59135.258,52389.254,0.2,0.0,16.62249,33.48,274.29498
150,2022-05-30 22:00:00+00:00,18.258501,7.8085,13.691834,0,0,59262.395,49893.043,0.0,0.0,8.4963045,20.519999,230.7699
151,2022-05-31 22:00:00+00:00,19.008501,8.658501,14.300168,0,0,59384.86,52727.94,0.5,0.0,22.505037,41.760002,257.05344
152,2022-06-01 22:00:00+00:00,18.508501,9.2585,14.035584,0,0,59502.434,50659.25,1.2,0.0,20.211363,40.32,272.6919
153,2022-06-02 22:00:00+00:00,24.008501,9.2085,17.287666,0,0,59614.95,51915.55,0.0,0.0,14.255272,22.68,88.67219
154,2022-06-03 22:00:00+00:00,22.5585,13.7585,18.437666,0,0,59722.203,51229.12,0.0,0.0,17.873556,35.28,33.36033
155,2022-06-04 22:00:00+00:00,27.3585,9.0585,19.168917,0,0,59824.004,52826.145,0.0,0.0,17.902534,31.68,89.47229
156,2022-06-05 22:00:00+00:00,25.1585,15.8585005,20.875168,0,0,59920.168,33407.04,1.4000001,0.0,19.813087,33.12,209.93823
157,2022-06-06 22:00:00+00:00,23.508501,13.0085,18.918919,0,0,60010.496,50586.29,0.1,0.0,18.692286,35.28,248.60706
158,2022-06-07 22:00:00+00:00,24.8585,13.5585,19.87725,0,0,60094.824,51435.55,0.1,0.0,12.819235,29.88,215.161
159,2022-06-08 22:00:00+00:00,21.0585,15.908501,18.593918,0,0,60172.94,33194.055,1.8000001,0.0,15.84409,31.319998,275.7376
160,2022-06-09 22:00:00+00:00,24.9585,13.1085005,19.298084,0,0,60244.676,50725.43,0.0,0.0,17.873556,35.64,295.48407
161,2022-06-10 22:00:00+00:00,26.4085,16.6085,21.8835,0,0,60309.848,45379.613,0.0,0.0,20.907913,39.239998,260.37482
162,2022-06-11 22:00:00+00:00,25.6585,14.5585,20.266836,0,0,60368.336,48568.082,0.70000005,0.0,17.163355,35.64,307.09924
163,2022-06-12 22:00:00+00:00,20.758501,13.0585,16.573084,0,0,60420.574,49537.492,0.6,0.0,24.863466,49.68,304.5363
164,2022-06-13 22:00:00+00:00,19.3585,9.908501,14.848083,0,0,60466.684,35091.08,0.1,0.0,19.319628,37.079998,297.16647
165,2022-06-14 22:00:00+00:00,24.7085,8.4585,17.796003,0,0,60506.613,53406.977,0.0,0.0,12.682018,20.519999,78.23174
166,2022-06-15 22:00:00+00:00,23.9585,13.4585,18.739752,0,0,60540.35,53147.195,0.0,0.0,20.46941,38.88,3.9401085
167,2022-06-16 22:00:00+00:00,24.9585,12.2085,19.585585,0,0,60567.887,39199.746,0.0,0.0,13.009903,29.16,290.07547
168,2022-06-17 22:00:00+00:00,34.0585,17.2085,25.993914,0,0,60589.203,54203.973,0.0,0.0,24.187069,43.56,253.11307
169,2022-06-18 22:00:00+00:00,35.608498,16.6585,25.475166,0,0,60604.3,53385.348,1.4,0.0,29.533169,54.719997,303.98285
170,2022-06-19 22:00:00+00:00,17.1585,13.0085,15.141833,0,0,60613.164,19778.379,4.1,0.0,18.03237,37.079998,324.88022
171,2022-06-20 22:00:00+00:00,23.6085,11.3085,17.593918,0,0,60615.816,54789.21,0.0,0.0,19.67195,37.8,288.41473
172,2022-06-21 22:00:00+00:00,26.758501,11.6085005,20.321001,0,0,60612.258,55577.957,0.0,0.0,15.876775,27.0,304.27115
173,2022-06-22 22:00:00+00:00,29.6085,13.4585,22.250166,0,0,60602.5,55578.3,0.0,0.0,16.299694,26.64,62.49458
174,2022-06-23 22:00:00+00:00,31.8085,19.008501,25.114748,0,0,60586.566,48857.594,1.1,0.0,24.023088,45.36,136.7538
175,2022-06-24 22:00:00+00:00,27.4585,18.5585,22.379335,0,0,60564.49,34513.906,11.8,0.0,13.891522,30.239998,111.938446
176,2022-06-25 22:00:00+00:00,29.8585,17.6585,23.935583,0,0,60536.28,54461.39,0.5,0.0,15.509274,26.28,131.7257
177,2022-06-26 22:00:00+00:00,34.4585,20.6585,27.106415,0,0,60501.996,47432.758,0.0,0.0,22.59699,39.6,168.60686
178,2022-06-27 22:00:00+00:00,24.8085,17.0585,21.429335,0,0,60461.65,44059.2,6.7999997,0.0,19.201874,34.56,299.47577
179,2022-06-28 22:00:00+00:00,25.0585,15.658501,20.964752,0,0,60415.3,51109.125,0.3,0.0,15.745627,31.68,81.030975
180,2022-06-29 22:00:00+00:00,27.2085,17.7085,22.110582,0,0,60362.992,37310.37,2.6,0.0,12.413477,21.24,53.689648
181,2022-06-30 22:00:00+00:00,26.1085,16.6585,20.546003,0,0,60304.773,35770.19,4.4,0.0,25.38702,46.8,271.4321
